iter	Logloss
183	0.03227892833
184	0.03214425954
185	0.03195318918
186	0.03186488945
187	0.03179905405
188	0.03157029238
189	0.03145968465
190	0.03128935818
191	0.03114311018
192	0.03105087694
193	0.03093529115
194	0.03077170885
195	0.03063164929
196	0.03047103425
197	0.03033986261
198	0.03024015168
199	0.03018510269
200	0.03001993019
201	0.02983242032
202	0.02973129591
203	0.0296196352
204	0.02953827593
205	0.02937133296
206	0.02915737687
207	0.02909129134
208	0.02897766387
209	0.02884116046
210	0.02877972945
211	0.02855305281
212	0.02850295007
213	0.02845846294
214	0.02831061331
215	0.02815926681
216	0.02805867364
217	0.02787874532
218	0.02782471778
219	0.02773472942
220	0.02762735158
221	0.02757644354
222	0.02748334356
223	0.02736442049
224	0.02726341461
225	0.02703174849
226	0.02693490205
227	0.02686443822
228	0.02671137917
229	0.02667690769
230	0.0266062628
231	0.02644840975
232	0.02632451705
233	0.02626032133
234	0.02620567173
235	0.02612322006
236	0.02606026056
237	0.02588267065
238	0.02583411625
239	0.02581336529
240	0.02563343452
241	0.02559462036
242	0.02551835116
243	0.02538628477
244	0.02531584377
245	0.02526533431
246	0.0252285353
247	0.0251681116
248	0.02504197293
249	0.02490744279
250	0.02482667186
251	0.02468402186
252	0.02451726568
253	0.02444506402
254	0.0243270849
255	0.02426139413
256	0.02422982168
257	0.02416363473
258	0.02403524737
259	0.02392398687
260	0.02386856433
261	0.02380672768
262	0.02375444558
263	0.02370957157
264	0.02363071628
265	0.02351117251
266	0.02348419912
267	0.02344342337
268	0.02337340759
269	0.0232336887
270	0.02315227695
271	0.02312535032
272	0.02306376026
273	0.02297825188
274	0.0228824954
275	0.02277589539
276	0.02269942881
277	0.02262492734
278	0.02260658412
279	0.02253231837
280	0.0225085977
281	0.02246045438
282	0.02229368188
283	0.02217602439
284	0.02207584475
285	0.02199881538
286	0.02188812499
287	0.02182810937
288	0.02173611212
289	0.02168757159
290	0.02156312399
291	0.02150611858
292	0.02145202633
293	0.02139933017
294	0.02133807398
295	0.0213046949
296	0.02117643152
297	0.02110892897
298	0.0210196445
299	0.02096616506
300	0.02089132211
301	0.02082668324
302	0.0207697265
303	0.02067203779
304	0.02066512587
305	0.0205893958
306	0.02050080489
307	0.02045295709
308	0.02041766809
309	0.02039711614
310	0.02028896046
311	0.02018331868
312	0.02011846733
313	0.02011404363
314	0.02003226186
315	0.01999995003
316	0.01991046941
317	0.01985460887
318	0.01979307142
319	0.01974243459
320	0.01973141204
321	0.01964204003
322	0.01962519402
323	0.01954876577
324	0.0195097715
325	0.01943879368
326	0.01941699844
327	0.01940318413
328	0.01932659588
329	0.01932019673
330	0.01921197077
331	0.019133936
332	0.01908634023
333	0.01906019987
334	0.01901234786
335	0.01892825133
336	0.01892063907
337	0.01882472326
338	0.01882142975
339	0.0187957963
340	0.01872014615
341	0.01864112135
342	0.01852430627
343	0.01845726414
344	0.01836219061
345	0.01836215254
346	0.01830987616
347	0.01828317613
348	0.0182080798
349	0.01819006051
350	0.01813817563
351	0.01810482755
352	0.01810005163
353	0.01801311889
354	0.01794613589
355	0.0178496849
356	0.01778196648
357	0.01771117218
358	0.01764035995
359	0.0175991091
360	0.01759872643
361	0.01754948473
362	0.01745873716
363	0.01742039239
364	0.01737097044
365	0.01730256621
366	0.01729838366
367	0.01728918907
368	0.01726683948
369	0.01719231518
370	0.01717187755
371	0.01715001257
372	0.01710756615
373	0.0170549578
374	0.01696529352
375	0.01691554028
376	0.01691105323
377	0.01687235625
378	0.01683898533
379	0.01678022129
380	0.01670201484
381	0.01667880393
382	0.01662507831
383	0.01658666544
384	0.01654996308
385	0.01652285348
386	0.01649343795
387	0.01648076498
388	0.01639801342
389	0.01634632293
390	0.01618119787
391	0.01607838157
392	0.01603305094
393	0.01599444763
394	0.01592820209
395	0.01590944453
396	0.01586732707
397	0.01585171824
398	0.01583915796
399	0.01581411027
400	0.01577678205
401	0.01576653394
402	0.01574347638
403	0.01571546808
404	0.01565235919
405	0.01560422919
406	0.01557311756
407	0.0154958885
408	0.01546750338
409	0.01542152093
410	0.01540076507
411	0.01535844072
412	0.01528084367
413	0.01521839177
414	0.01519631663
415	0.01517561026
416	0.01510592821
417	0.01504238717
418	0.01499657124
419	0.01495118203
420	0.01492281934
421	0.0148860641
422	0.01483992791
423	0.01479509346
424	0.01470298052
425	0.01469191407
426	0.01464663564
427	0.01462315599
428	0.01461090062
429	0.01456171533
430	0.01450880098
431	0.01447248537
432	0.01446479263
433	0.01438819173
434	0.0143743433
435	0.0143172441
436	0.0142969522
437	0.01429085633
438	0.01427261804
439	0.01423368548
440	0.01420583556
441	0.01418114755
442	0.0141261021
443	0.01409150135
444	0.01403724883
445	0.0140050985
446	0.01394432203
447	0.0139318845
448	0.01388947057
449	0.01386857238
450	0.01385774695
451	0.01383058106
452	0.01374885693
453	0.01373140247
454	0.01368720828
455	0.01366389543
456	0.01365122382
457	0.01362543729
458	0.01359661296
459	0.01358295389
460	0.0135462321
461	0.01348231423
462	0.0134503027
463	0.01342245576
464	0.01335933123
465	0.01335055303
466	0.01331345033
467	0.01330512425
468	0.01330094035
469	0.01324705785
470	0.01318123876
471	0.01314714709
472	0.01313698884
473	0.01310254251
474	0.01310253055
475	0.01309257417
476	0.01308383837
477	0.01308380941
478	0.01306710275
479	0.01305749613
480	0.01303721959
481	0.01302446696
482	0.01300367019
483	0.01298178482
484	0.01294082325
485	0.01292234327
486	0.01287497112
487	0.0128402763
488	0.01283730143
489	0.01280221918
490	0.01274582006
491	0.01273866631
492	0.01273865734
493	0.012738636
494	0.01273862893
495	0.01273862852
496	0.01267420239
497	0.01266201703
498	0.01265222404
499	0.01262746195
500	0.01262740404
501	0.01262589621
502	0.01261708769
503	0.0125990771
504	0.01255905622
505	0.01252329959
506	0.01251420043
507	0.01248696576
508	0.01244960505
509	0.0124208858
510	0.01236983218
511	0.01236757615
512	0.01232081735
513	0.01228867953
514	0.01227372008
515	0.01222503844
516	0.0122119828
517	0.0121972887
518	0.01214377663
519	0.01210597181
520	0.01204944396
521	0.01201311802
522	0.01197199046
523	0.01194745702
524	0.01192898316
525	0.01192109861
526	0.01189371753
527	0.01189369265
528	0.01184947237
529	0.01182768909
530	0.01180924962
531	0.0117751222
532	0.01175924191
533	0.01170747787
534	0.01170166175
535	0.01168325586
536	0.01165397491
537	0.01165396159
538	0.01164251369
539	0.01161929926
540	0.01161930279
541	0.01157673008
542	0.01154983199
543	0.0115397988
544	0.011539778
545	0.01151658138
546	0.01151658641
547	0.01150016072
548	0.0115001614
549	0.01147133993
550	0.01146531596
551	0.01144175543
552	0.01143382765
553	0.0114337972
554	0.01142871053
555	0.01141674525
556	0.01138663861
557	0.01134862364
558	0.01134862268
559	0.01134737586
560	0.01134736621
561	0.01134736621
562	0.01132790299
563	0.01129982278
564	0.01128432175
565	0.01127885907
566	0.01126622104
567	0.01123523066
568	0.0111975293
569	0.01113146157
570	0.01109640407
571	0.01109626514
572	0.01108617975
573	0.01106617114
574	0.01106076706
575	0.01105191177
576	0.01103908818
577	0.01103909008
578	0.0110254215
579	0.01102541103
580	0.01099865636
581	0.01099862999
582	0.01099862401
583	0.01095340131
584	0.01094024168
585	0.01092363479
586	0.01092118967
587	0.01090741329
588	0.01085713859
589	0.01083071479
590	0.01083070066
591	0.01081081249
592	0.01080144268
593	0.01078922388
594	0.01078033542
595	0.01075648888
596	0.01074514157
597	0.01074512526
598	0.01071231862
599	0.01067609123
600	0.01062441555
601	0.0106092753
602	0.01060182847
603	0.0105826007
604	0.01058229783
605	0.01055316016
606	0.01055315825
607	0.01051599085
608	0.0104937061
609	0.01047026655
610	0.0104504038
611	0.0104264708
612	0.01038470271
613	0.0103032181
614	0.01024435469
615	0.01022762451
616	0.01020080377
617	0.01019886135
618	0.01017536742
619	0.01013426991
620	0.01010145335
621	0.01008960035
622	0.01006595037
623	0.01006348486
624	0.01004517494
625	0.01002522037
626	0.01001408302
627	0.01001408302
628	0.009978107186
629	0.009937474515
630	0.009902237435
631	0.009902223094
632	0.009891772506
633	0.00987353137
634	0.009816715327
635	0.009787903569
636	0.00978787543
637	0.009767509919
638	0.009767485586
639	0.009744384523
640	0.009720738824
641	0.009707308947
642	0.009681797361
643	0.009669648565
644	0.009655113171
645	0.009646278209
646	0.009628480978
647	0.009628480706
648	0.009604207245
649	0.009593258444
650	0.009586257967
651	0.009580598181
652	0.009565947172
653	0.009527353846
654	0.009503246976
655	0.00948399378
656	0.00945886384
657	0.009432283235
658	0.009411269639
659	0.009401061225
660	0.00936336414
661	0.009345678651
662	0.009328843047
663	0.00929652021
664	0.009289216455
665	0.009271233601
666	0.009252140063
667	0.009245287216
668	0.009239175639
669	0.009212865619
670	0.009193343061
671	0.009165895171
672	0.009136674239
673	0.009120235507
674	0.009095536151
675	0.00905920273
676	0.009054073442
677	0.009040472487
678	0.009007295618
679	0.009001268595
680	0.00898349393
681	0.008970449914
682	0.008960041399
683	0.008919027354
684	0.008883171552
685	0.008866853533
686	0.008851210718
687	0.008830165312
688	0.008795291188
689	0.008767889245
690	0.00874110147
691	0.008728462414
692	0.008717671641
693	0.008706147006
694	0.008704064025
695	0.008704024875
696	0.008693808101
697	0.008686658568
698	0.008681345832
699	0.008673445377
700	0.008673442658
701	0.008672670393
702	0.008663687598
703	0.008648753701
704	0.008637733261
705	0.008628744485
706	0.008592045186
707	0.008580208776
708	0.008569455658
709	0.00855521158
710	0.008531007447
711	0.008508436543
712	0.008491031562
713	0.008460823787
714	0.008444278886
715	0.008433775147
716	0.008411784019
717	0.008384583673
718	0.008384587003
719	0.008384575177
720	0.008384566613
721	0.008380798134
722	0.008372087148
723	0.008344940768
724	0.008326136576
725	0.008326126312
726	0.008326117884
727	0.008326117884
728	0.008326105514
729	0.008326097018
730	0.008326056032
731	0.008326036389
732	0.008326027689
733	0.008326015319
734	0.008326002405
735	0.008325980519
736	0.008325964206
737	0.008325958429
738	0.00832595204
739	0.008325946058
740	0.008325933416
741	0.008325924104
742	0.008325906092
743	0.008325897256
744	0.008294399564
745	0.008294398001
746	0.008294327925
747	0.008276504254
748	0.008276488145
749	0.008276489097
750	0.008276490456
751	0.008256763787
752	0.008231626642
753	0.00823162134
754	0.008231614272
755	0.0082060878
756	0.008197007605
757	0.008196991428
758	0.008184565931
759	0.008184564028
760	0.008171349953
761	0.008149724363
762	0.008149705196
763	0.008130576587
764	0.008130523911
765	0.008130517793
766	0.008130522483
767	0.008130067702
768	0.008119045426
769	0.008085433284
770	0.008072689011
771	0.008051241228
772	0.008051217915
773	0.008051201127
774	0.008051185222
775	0.008051178221
776	0.008051126089
777	0.00804586664
778	0.008045869631
779	0.008045858008
780	0.008033930928
781	0.008022811321
782	0.008022796911
783	0.008022775229
784	0.008022771355
785	0.008017712144
786	0.008017710241
787	0.008017689918
788	0.007977271622
789	0.007966489345
790	0.007958030932
791	0.007938803495
792	0.007938790785
793	0.007938790785
794	0.007938783988
795	0.007938781813
796	0.00793876353
797	0.007931347354
798	0.007931335731
799	0.007931321186
800	0.007931315477
801	0.0079212725
802	0.007921260401
803	0.007913567795
804	0.007908420292
805	0.00788177702
806	0.00788177702
807	0.007881774845
808	0.007881756018
809	0.007881756018
810	0.007881751056
811	0.007881729782
812	0.007880900015
813	0.007880886965
814	0.007861403557
815	0.007861369301
816	0.007861354076
817	0.00786133586
818	0.007861314314
819	0.007861290321
820	0.007861290321
821	0.007861285427
822	0.007861282436
823	0.007861268435
824	0.007861243422
825	0.007861228061
826	0.007861212904
827	0.007848197299
828	0.00784818955
829	0.007838792076
830	0.007838778754
831	0.007838778754
832	0.007838756392
833	0.007838749459
834	0.007838746808
835	0.007838746808
836	0.007838746808
837	0.007838721388
838	0.00783868081
839	0.007838676732
840	0.007838659604
841	0.007838659604
842	0.007838659604
843	0.007838652875
844	0.007838625891
845	0.007838626775
846	0.007838612161
847	0.007838595101
848	0.007838580148
849	0.007838579196
850	0.007838564719
851	0.007838553028
852	0.007833459153
853	0.007821177886
854	0.007807769691
855	0.007796503678
856	0.007779019105
857	0.007757188317
858	0.007757170305
859	0.007741849868
860	0.007741835391
861	0.007741789308
862	0.007728811901
863	0.007728794501
864	0.007728794501
865	0.007728792122
866	0.007728782946
867	0.00772875773
868	0.007728759021
869	0.007728750389
870	0.007721108284
871	0.007717390919
872	0.007717378548
873	0.007717364139
874	0.007681317343
875	0.007665535056
876	0.0076483836
877	0.007632109557
878	0.007615829056
879	0.007615824026
880	0.007615821919
881	0.007610731646
882	0.0076107188
883	0.007589492461
884	0.007589469827
885	0.007580953436
886	0.007565622396
887	0.007565624775
888	0.007565610433
889	0.007534771225
890	0.007527463121
891	0.007527453605
892	0.007527445924
893	0.007527452449
894	0.007527452449
895	0.007527443138
896	0.007527429952
897	0.007519974218
898	0.007503612699
899	0.007498624039
900	0.007498630496
901	0.007498630496
902	0.00749856946
903	0.007491135545
904	0.007478529113
905	0.00746536887
906	0.00746536887
907	0.007465369414
908	0.007465363704
909	0.007465345964
910	0.007465324078
911	0.007465291453
912	0.007465266712
913	0.007465266712
914	0.007465267664
915	0.007465270247
916	0.007465268344
917	0.007465263314
918	0.007465261615
919	0.007465231301
920	0.007465221921
921	0.007465197044
922	0.007465168089
923	0.007465169788
924	0.007465169788
925	0.00745435142
926	0.007441497649
927	0.007441475967
928	0.007441425058
929	0.007441408542
930	0.007441400182
931	0.007426987132
932	0.007421742433
933	0.007421732714
934	0.007421732646
935	0.007421730199
936	0.007421686155
937	0.007421692816
938	0.007421692816
939	0.007421677115
940	0.007421677115
941	0.007421643334
942	0.007421643334
943	0.007421621244
944	0.007421623895
945	0.007421248774
946	0.007421238714
947	0.007421238102
948	0.007421238102
949	0.007421227567
950	0.007421215673
951	0.007421181824
952	0.007421165308
953	0.007421161093
954	0.007421152461
955	0.007421134857
956	0.007421133974
957	0.007421063014
958	0.007421048469
959	0.007421048469
960	0.007421048469
961	0.007421020601
962	0.007421002522
963	0.007420992122
964	0.007420992802
965	0.007420972207
966	0.007420957594
967	0.007418482092
968	0.007418471828
969	0.007418471828
970	0.007418462245
971	0.007418461361
972	0.007418446612
973	0.007418437572
974	0.007418437572
975	0.007417216779
976	0.007379839488
977	0.00736797963
978	0.007346549179
979	0.007338777457
980	0.007338777457
981	0.007320136594
982	0.007315282718
983	0.007315282514
984	0.007291464921
985	0.007291456765
986	0.007291452618
987	0.007291396748
988	0.007291378736
989	0.007291364259
990	0.007291355083
991	0.007291354403
992	0.007291342712
993	0.007291339314
994	0.007291327283
995	0.007291323001
996	0.007291323205
997	0.007291306417
998	0.007291306417
999	0.007291288269
